Experimental,Predicted,TrainTest
117.6807799,142.44277857317033,Train
147.3692563,142.44277857317033,Train
196.9849346,142.44277857317033,Train
207.0417646,142.44277857317033,Train
237.9382507,142.44277857317033,Train
261.3387287,142.44277857317033,Train
4.081632653,159.85254247379558,Train
8.163265306,159.85254247379558,Train
12.24489796,159.85254247379558,Train
44.89795918,159.85254247379558,Train
85.71428571,159.85254247379558,Train
148.9795918,159.85254247379558,Train
202.0408163,159.85254247379558,Train
244.8979592,159.85254247379558,Train
269.3877551,159.85254247379558,Train
287.755102,159.85254247379558,Train
295.9183673,159.85254247379558,Train
326.5306122,159.85254247379558,Train
11.98237885,50.20286771443535,Train
40.88105727,50.20286771443535,Train
50.39647577,50.20286771443535,Train
58.14977974,50.20286771443535,Train
70.13215859,50.20286771443535,Train
70.13215859,50.20286771443535,Train
